F0_mean,F0_std,F0_range,Energy_mean,Energy_std,ZCR_mean,ZCR_std,Spectral_centroid_mean,Spectral_centroid_std,Spectral_flux_mean,MFCC_C0_mean,MFCC_C0_std,MFCC_C1_mean,MFCC_C1_std,MFCC_C2_mean,MFCC_C2_std,MFCC_C3_mean,MFCC_C3_std,MFCC_C4_mean,MFCC_C4_std,MFCC_C5_mean,MFCC_C5_std,MFCC_C6_mean,MFCC_C6_std,MFCC_C7_mean,MFCC_C7_std,MFCC_C8_mean,MFCC_C8_std,MFCC_C9_mean,MFCC_C9_std,MFCC_C10_mean,MFCC_C10_std,MFCC_C11_mean,MFCC_C11_std,MFCC_C12_mean,MFCC_C12_std,Delta_MFCC_C0_mean,Delta_MFCC_C0_std,Delta_MFCC_C1_mean,Delta_MFCC_C1_std,Delta_MFCC_C2_mean,Delta_MFCC_C2_std,Delta_MFCC_C3_mean,Delta_MFCC_C3_std,Delta_MFCC_C4_mean,Delta_MFCC_C4_std,Delta_MFCC_C5_mean,Delta_MFCC_C5_std
171.90430041025996,20.922668569835448,87.05232524999144,0.003919726,0.005608344,0.05041361964026163,0.05768582017797118,3562.713406924708,2910.406456531891,0.87546307,-607.3836,65.91536,121.133514,52.85517,15.788489,18.05512,2.2545073,14.72563,15.963123,15.602199,2.4412255,11.50685,-13.202648,10.974067,-13.641293,9.598366,-7.6946874,8.649456,-7.6791472,10.397455,-9.975551,8.351881,-7.067041,8.835002,-7.208181,9.43782,0.38753712,6.627616,0.30828577,4.8514676,-0.0031032702,2.268811,0.03569436,2.4191563,0.14193524,2.4016705,0.037224904,1.5994096
